tm_index,cold_target,cold_solve_time,cold_iterations,minhop_target,minhop_solve_time,minhop_iterations,loadbalance_target,loadbalance_solve_time,loadbalance_iterations,greedyqos_target,greedyqos_solve_time,greedyqos_iterations,minhop_improvement_pct,loadbalance_improvement_pct,greedyqos_improvement_pct
360,6799.066176,0.0748,2.0,6799.066176,0.0827,2.0,6799.066176,0.0703,2.0,6799.066176,0.0766,2.0,-10.62,6.01,-2.42
361,7063.558824,0.0691,3.0,7063.558824,0.0733,3.0,7063.558824,0.0758,3.0,7063.558824,0.0772,3.0,-6.05,-9.58,-11.59
362,45042.113971,0.0675,3.0,45042.113971,0.0813,3.0,45042.113971,0.0676,3.0,45042.113971,0.0744,2.0,-20.51,-0.16,-10.32
363,44596.055147,0.0781,3.0,44596.055147,0.0745,3.0,44596.055147,0.0729,3.0,44596.055147,0.0864,3.0,4.61,6.66,-10.64
364,7386.856618,0.0710,3.0,7386.856618,0.0738,3.0,7386.856618,0.0757,3.0,7386.856618,0.0710,3.0,-3.97,-6.62,-0.01
365,7027.330882,0.0796,3.0,7027.330882,0.0682,3.0,7027.330882,0.0723,3.0,7027.330882,0.0699,2.0,14.32,9.12,12.20
366,6448.628676,0.0704,3.0,6448.628676,0.0723,3.0,6448.628676,0.0791,3.0,6448.628676,0.0675,3.0,-2.70,-12.32,4.06
367,98953.360294,0.0639,2.0,98953.360294,0.0739,2.0,98953.360294,0.0681,2.0,98953.360294,0.0721,2.0,-15.72,-6.50,-12.77
368,98434.286765,0.0842,2.0,98434.286765,0.0836,2.0,98434.286765,0.0658,2.0,98434.286765,0.0781,2.0,0.64,21.82,7.23
369,40886.761029,0.0696,2.0,40886.761029,0.0752,2.0,40886.761029,0.0878,2.0,40886.761029,0.0733,2.0,-8.14,-26.26,-5.37
370,51998.422794,0.0709,3.0,51998.422794,0.0721,3.0,51998.422794,0.0736,3.0,51998.422794,0.0795,3.0,-1.65,-3.89,-12.12
371,5025.040441,0.0633,2.0,5025.040441,0.0836,2.0,5025.040441,0.0902,2.0,5025.040441,0.0747,2.0,-32.10,-42.47,-18.00
372,40103.224265,0.0722,2.0,40103.224265,0.0734,2.0,40103.224265,0.0654,2.0,40103.224265,0.0680,2.0,-1.70,9.37,5.76
373,54388.000000,0.0635,3.0,54388.000000,0.0704,3.0,54388.000000,0.0660,3.0,54388.000000,0.1231,3.0,-10.86,-4.00,-93.99
374,18781.139706,0.0636,2.0,18781.139706,0.0764,2.0,18781.139706,0.0703,2.0,18781.139706,0.0653,2.0,-20.00,-10.44,-2.53
375,5646.246324,0.0651,3.0,5646.246324,0.0761,3.0,5646.246324,0.0746,3.0,5646.246324,0.0784,3.0,-16.95,-14.66,-20.55
376,5447.900735,0.0656,4.0,5447.900735,0.0871,4.0,5447.900735,0.0737,4.0,5447.900735,0.0751,4.0,-32.76,-12.37,-14.51
377,54043.911765,0.0603,2.0,54043.911765,0.0741,2.0,54043.911765,0.0707,2.0,54043.911765,0.0687,2.0,-22.88,-17.35,-14.02
378,54522.393382,0.0626,2.0,54522.393382,0.0694,2.0,54522.393382,0.0743,2.0,54522.393382,0.0935,1.0,-10.88,-18.64,-49.34
379,6897.477941,0.0646,3.0,6897.477941,0.0856,3.0,6897.477941,0.0811,3.0,6897.477941,0.0743,3.0,-32.51,-25.63,-15.03
380,87341.577206,0.0762,4.0,87341.577206,0.0785,4.0,87341.577206,0.0885,4.0,87341.577206,0.0692,4.0,-3.02,-16.12,9.22
381,7216.856618,0.0686,2.0,7216.856618,0.0738,2.0,7216.856618,0.0734,2.0,7216.856618,0.0717,2.0,-7.61,-6.96,-4.54
382,35497.441176,0.0685,3.0,35497.441176,0.0717,3.0,35497.441176,0.0744,3.0,35497.441176,0.0705,3.0,-4.70,-8.73,-3.03
383,16749.974265,0.0660,4.0,16749.974265,0.0742,4.0,16749.974265,0.0785,4.0,16749.974265,0.0710,4.0,-12.43,-18.96,-7.63
384,9299.779412,0.0686,1.0,9299.779412,0.0763,1.0,9299.779412,0.0745,1.0,9299.779412,0.0696,1.0,-11.16,-8.56,-1.37
385,7171.007353,0.0660,2.0,7171.007353,0.0818,2.0,7171.007353,0.0701,2.0,7171.007353,0.0753,2.0,-24.01,-6.27,-14.07
386,47305.930147,0.0768,2.0,47305.930147,0.0794,2.0,47305.930147,0.0708,2.0,47305.930147,0.0709,2.0,-3.29,7.84,7.71
387,4778.981618,0.0687,3.0,4778.981618,0.0758,3.0,4778.981618,0.0671,3.0,4778.981618,0.0733,2.0,-10.32,2.23,-6.71
388,5812.323529,0.0683,2.0,5812.323529,0.0711,2.0,5812.323529,0.0727,2.0,5812.323529,0.0729,2.0,-4.17,-6.44,-6.74
389,30332.180147,0.0768,6.0,30332.180147,0.0703,6.0,30332.180147,0.0642,6.0,30332.180147,0.0659,6.0,8.47,16.38,14.21
390,3133.713235,0.0634,1.0,3133.713235,0.0809,1.0,3133.713235,0.0681,1.0,3133.713235,0.0717,1.0,-27.67,-7.43,-13.11
391,2665.327206,0.0620,3.0,2665.327206,0.0688,3.0,2665.327206,0.0659,3.0,2665.327206,0.0667,3.0,-10.90,-6.23,-7.60
392,11639.091912,0.0677,1.0,11639.091912,0.0949,1.0,11639.091912,0.0667,1.0,11639.091912,0.0682,1.0,-40.19,1.45,-0.70
393,27541.025735,0.0715,6.0,27541.025735,0.0754,6.0,27541.025735,0.0642,6.0,27541.025735,0.0706,6.0,-5.33,10.23,1.30
394,1341.117647,0.0729,3.0,1341.117647,0.0800,3.0,1341.117647,0.0748,3.0,1341.117647,0.0732,0.0,-9.68,-2.52,-0.31
395,6208.551471,0.0708,2.0,6208.551471,0.0784,2.0,6208.551471,0.0749,2.0,6208.551471,0.0702,2.0,-10.69,-5.75,0.93
396,4318.213235,0.0704,2.0,4318.213235,0.0731,2.0,4318.213235,0.0696,2.0,4318.213235,0.0748,1.0,-3.92,1.09,-6.31
397,1843.169118,0.0734,3.0,1843.169118,0.0638,3.0,1843.169118,0.0657,3.0,1843.169118,0.0678,3.0,13.10,10.55,7.58
398,3533.338235,0.0740,3.0,3533.338235,0.0871,3.0,3533.338235,0.0688,3.0,3533.338235,0.0667,3.0,-17.69,6.95,9.91
399,6950.148897,0.0722,80.0,6950.148897,0.0721,80.0,6950.148897,0.0712,80.0,6950.148897,0.0688,80.0,0.13,1.41,4.73
400,13797.198529,0.0678,3.0,13797.198529,0.0872,3.0,13797.198529,0.0688,3.0,13797.198529,0.0742,3.0,-28.56,-1.50,-9.37
401,4539.191176,0.0652,1.0,4539.191176,0.0709,1.0,4539.191176,0.0697,1.0,4539.191176,0.0708,1.0,-8.63,-6.79,-8.59
402,5501.327206,0.0668,2.0,5501.327206,0.0879,2.0,5501.327206,0.0757,2.0,5501.327206,0.0720,1.0,-31.60,-13.37,-7.88
403,853.977941,0.0618,7.0,853.977941,0.0748,7.0,853.977941,0.0696,7.0,853.977941,0.0707,7.0,-21.12,-12.74,-14.48
404,56335.231618,0.0698,2.0,56335.231618,0.0801,2.0,56335.231618,0.0721,2.0,56335.231618,0.0858,2.0,-14.80,-3.31,-23.01
405,8675.823529,0.0658,1.0,8675.823529,0.0786,1.0,8675.823529,0.0758,1.0,8675.823529,0.0677,1.0,-19.34,-15.17,-2.89
406,7903.437500,0.0667,4.0,7903.437500,0.0740,4.0,7903.437500,0.0803,4.0,7903.437500,0.0745,4.0,-10.92,-20.32,-11.56
407,2106.904412,0.0625,2.0,2106.904412,0.0711,2.0,2106.904412,0.0686,2.0,2106.904412,0.0640,2.0,-13.83,-9.84,-2.52
408,34035.073529,0.0689,6.0,34035.073529,0.0709,6.0,34035.073529,0.0683,6.0,34035.073529,0.0744,6.0,-2.94,0.83,-8.02
409,35949.007353,0.0669,2.0,35949.007353,0.0683,2.0,35949.007353,0.0727,2.0,35949.007353,0.0851,2.0,-2.08,-8.65,-27.10
410,6912.477941,0.0995,3.0,6912.477941,0.0706,3.0,6912.477941,0.0910,3.0,6912.477941,0.0774,3.0,29.11,8.61,22.25
411,42484.334559,0.0635,2.0,42484.334559,0.0699,2.0,42484.334559,0.1155,2.0,42484.334559,0.0713,2.0,-10.10,-81.97,-12.24
412,1474.639706,0.0668,3.0,1474.639706,0.0740,3.0,1474.639706,0.0696,3.0,1474.639706,0.0781,3.0,-10.86,-4.25,-16.95
413,1944.117647,0.0674,1.0,1944.117647,0.0666,1.0,1944.117647,0.0652,1.0,1944.117647,0.0720,1.0,1.21,3.37,-6.79
414,54014.503676,0.0724,3.0,54014.503676,0.0690,3.0,54014.503676,0.0707,3.0,54014.503676,0.0742,3.0,4.57,2.33,-2.59
415,9013.029412,0.0663,2.0,9013.029412,0.0606,2.0,9013.029412,0.0677,2.0,9013.029412,0.0748,2.0,8.58,-2.06,-12.76
416,1766.474265,0.0669,3.0,1766.474265,0.0830,3.0,1766.474265,0.0703,3.0,1766.474265,0.0673,3.0,-24.07,-5.03,-0.52
417,9132.334559,0.0812,2.0,9132.334559,0.0750,2.0,9132.334559,0.0726,2.0,9132.334559,0.0810,1.0,7.65,10.66,0.28
418,33956.426471,0.0816,6.0,33956.426471,0.0665,6.0,33956.426471,0.0657,6.0,33956.426471,0.0736,6.0,18.46,19.44,9.78
419,25182.356618,0.0689,2.0,25182.356618,0.0935,2.0,25182.356618,0.0737,2.0,25182.356618,0.0808,2.0,-35.73,-6.98,-17.31
420,54354.466912,0.0656,3.0,54354.466912,0.0680,3.0,54354.466912,0.0635,3.0,54354.466912,0.0754,3.0,-3.72,3.18,-14.97
421,7345.511029,0.0624,3.0,7345.511029,0.0703,3.0,7345.511029,0.0702,3.0,7345.511029,0.0675,3.0,-12.68,-12.57,-8.18
422,6358.933824,0.1000,4.0,6358.933824,0.0669,4.0,6358.933824,0.0655,4.0,6358.933824,0.0752,2.0,33.10,34.45,24.77
423,7825.470588,0.0706,1.0,7825.470588,0.0637,1.0,7825.470588,0.0623,1.0,7825.470588,0.0674,1.0,9.73,11.73,4.57
424,32786.889706,0.0696,1.0,32786.889706,0.0650,1.0,32786.889706,0.0661,1.0,32786.889706,0.0669,1.0,6.62,5.07,3.92
425,85321.503676,0.0632,3.0,85321.503676,0.0668,3.0,85321.503676,0.0579,3.0,85321.503676,0.0621,3.0,-5.77,8.26,1.70
426,1053.731618,0.0617,3.0,1053.731618,0.0706,3.0,1053.731618,0.0626,3.0,1053.731618,0.0677,3.0,-14.42,-1.51,-9.72
427,58816.422794,0.0682,2.0,58816.422794,0.0655,2.0,58816.422794,0.0650,2.0,58816.422794,0.0668,2.0,4.00,4.64,2.05
428,9321.422794,0.0629,2.0,9321.422794,0.0688,2.0,9321.422794,0.0892,2.0,9321.422794,0.0656,2.0,-9.33,-41.68,-4.30
429,3500.786765,0.0939,3.0,3500.786765,0.0692,3.0,3500.786765,0.0625,3.0,3500.786765,0.0655,3.0,26.28,33.40,30.18
430,59117.485294,0.0601,2.0,59117.485294,0.0896,2.0,59117.485294,0.0620,2.0,59117.485294,0.0634,2.0,-49.03,-3.16,-5.48
431,3372.849265,0.0912,3.0,3372.849265,0.0615,3.0,3372.849265,0.0627,3.0,3372.849265,0.0662,39.0,32.64,31.23,27.46
432,23036.154412,0.0601,2.0,23036.154412,0.0609,2.0,23036.154412,0.0642,2.0,23036.154412,0.0623,2.0,-1.32,-6.88,-3.63
433,3530.474265,0.0637,4.0,3530.474265,0.0662,4.0,3530.474265,0.0629,4.0,3530.474265,0.0687,4.0,-3.91,1.22,-7.85
434,8038.768382,0.0675,2.0,8038.768382,0.0643,2.0,8038.768382,0.0776,2.0,8038.768382,0.0745,2.0,4.65,-15.07,-10.46
435,5292.540441,0.0822,2.0,5292.540441,0.0944,2.0,5292.540441,0.0631,2.0,5292.540441,0.0801,2.0,-14.85,23.25,2.48
436,7106.685662,0.0662,47.0,7106.685662,0.0622,47.0,7106.685662,0.0650,47.0,7106.685662,0.0736,47.0,6.14,1.77,-11.10
437,1027.904412,0.0742,4.0,1027.904412,0.0609,4.0,1027.904412,0.0733,4.0,1027.904412,0.0691,17.0,17.92,1.16,6.78
438,5085.540441,0.0640,3.0,5085.540441,0.0570,3.0,5085.540441,0.0830,3.0,5085.540441,0.0642,3.0,10.95,-29.52,-0.30
439,4702.720588,0.0702,3.0,4702.720588,0.0643,3.0,4702.720588,0.0699,3.0,4702.720588,0.0668,3.0,8.47,0.52,4.82
440,52253.077206,0.0731,3.0,52253.077206,0.0686,3.0,52253.077206,0.0851,3.0,52253.077206,0.0760,3.0,6.20,-16.39,-3.98
441,6275.665441,0.0695,3.0,6275.665441,0.0655,3.0,6275.665441,0.0801,3.0,6275.665441,0.0713,3.0,5.64,-15.25,-2.70
442,5386.077206,0.0712,3.0,5386.077206,0.0623,3.0,5386.077206,0.0638,3.0,5386.077206,0.0666,3.0,12.61,10.38,6.47
443,9603.235294,0.0661,2.0,9603.235294,0.0657,2.0,9603.235294,0.0632,2.0,9603.235294,0.0682,2.0,0.59,4.39,-3.17
444,5093.466912,0.0696,2.0,5093.466912,0.0630,2.0,5093.466912,0.0794,2.0,5093.466912,0.0744,2.0,9.45,-14.11,-6.89
445,4885.742647,0.0637,3.0,4885.742647,0.0675,3.0,4885.742647,0.0653,3.0,4885.742647,0.0699,3.0,-5.90,-2.44,-9.67
446,2126.970588,0.0659,1.0,2126.970588,0.0644,1.0,2126.970588,0.0681,1.0,2126.970588,0.0696,1.0,2.27,-3.34,-5.47
447,16111.738971,0.0715,5.0,16111.738971,0.0590,5.0,16111.738971,0.0677,5.0,16111.738971,0.0608,5.0,17.39,5.30,15.00
448,2773.996324,0.0705,4.0,2773.996324,0.0616,4.0,2773.996324,0.0667,4.0,2773.996324,0.0759,4.0,12.62,5.36,-7.66
449,56526.823529,0.0656,3.0,56526.823529,0.0686,3.0,56526.823529,0.0689,3.0,56526.823529,0.0726,3.0,-4.65,-4.97,-10.65
450,54235.937500,0.0978,3.0,54235.937500,0.0834,3.0,54235.937500,0.0685,3.0,54235.937500,0.0729,3.0,14.69,29.91,25.41
451,1352.952206,0.0645,3.0,1352.952206,0.0845,3.0,1352.952206,0.0839,3.0,1352.952206,0.0705,3.0,-31.09,-30.09,-9.37
452,473.808824,0.0678,2.0,473.808824,0.0697,2.0,473.808824,0.0673,2.0,473.808824,0.0898,2.0,-2.72,0.80,-32.37
453,1518.261029,0.0959,4.0,1518.261029,0.0671,4.0,1518.261029,0.0676,4.0,1518.261029,0.0690,4.0,30.08,29.53,28.09
454,3549.323529,0.0730,6.0,3549.323529,0.0612,6.0,3549.323529,0.0648,6.0,3549.323529,0.0701,6.0,16.13,11.15,3.93
455,6200.235294,0.0653,2.0,6200.235294,0.0671,2.0,6200.235294,0.0656,2.0,6200.235294,0.0746,2.0,-2.86,-0.47,-14.28
456,51418.500000,0.0694,2.0,51418.500000,0.0672,2.0,51418.500000,0.0666,2.0,51418.500000,0.0753,2.0,3.13,3.98,-8.51
457,6111.636029,0.0719,2.0,6111.636029,0.0822,2.0,6111.636029,0.0666,2.0,6111.636029,0.0860,2.0,-14.31,7.34,-19.73
458,43012.606618,0.0646,4.0,43012.606618,0.0640,4.0,43012.606618,0.0655,4.0,43012.606618,0.0671,4.0,0.89,-1.51,-3.97
459,5401.507353,0.0735,4.0,5401.507353,0.0697,4.0,5401.507353,0.0691,4.0,5401.507353,0.0708,4.0,5.10,5.97,3.65
460,23538.283088,0.0756,2.0,23538.283088,0.0648,2.0,23538.283088,0.0637,2.0,23538.283088,0.0791,2.0,14.25,15.82,-4.64
461,405.132353,0.0861,10.0,405.132353,0.0632,10.0,405.132353,0.0667,10.0,405.132353,0.0751,10.0,26.55,22.52,12.74
462,1575.363971,0.0683,3.0,1575.363971,0.0817,3.0,1575.363971,0.0696,3.0,1575.363971,0.0643,3.0,-19.59,-1.82,5.88
463,5404.981618,0.0644,2.0,5404.981618,0.0690,2.0,5404.981618,0.0722,2.0,5404.981618,0.0686,2.0,-7.10,-12.10,-6.55
464,22829.496324,0.0643,1.0,22829.496324,0.0717,1.0,22829.496324,0.0763,1.0,22829.496324,0.0811,1.0,-11.50,-18.68,-26.19
465,13305.158088,0.0638,2.0,13305.158088,0.0637,2.0,13305.158088,0.0642,2.0,13305.158088,0.0718,2.0,0.11,-0.61,-12.63
466,6963.327206,0.0627,3.0,6963.327206,0.0639,3.0,6963.327206,0.0705,3.0,6963.327206,0.0740,2.0,-1.88,-12.38,-17.92
467,5030.830882,0.0628,3.0,5030.830882,0.0689,3.0,5030.830882,0.0646,3.0,5030.830882,0.0787,3.0,-9.82,-2.96,-25.44
468,3108.533088,0.0670,4.0,3108.533088,0.0629,4.0,3108.533088,0.0658,4.0,3108.533088,0.0691,4.0,6.05,1.79,-3.16
469,27911.599265,0.0692,2.0,27911.599265,0.0705,2.0,27911.599265,0.0736,2.0,27911.599265,0.0673,2.0,-1.90,-6.45,2.64
470,26758.805147,0.0645,2.0,26758.805147,0.0675,2.0,26758.805147,0.0860,2.0,26758.805147,0.0964,2.0,-4.63,-33.23,-49.39
471,6882.529412,0.0671,3.0,6882.529412,0.0658,3.0,6882.529412,0.0685,3.0,6882.529412,0.0722,3.0,2.00,-1.99,-7.60
472,26268.198529,0.0619,3.0,26268.198529,0.0654,3.0,26268.198529,0.0714,3.0,26268.198529,0.0799,3.0,-5.58,-15.32,-29.09
473,4855.367647,0.0598,3.0,4855.367647,0.0601,3.0,4855.367647,0.0682,3.0,4855.367647,0.0694,3.0,-0.59,-14.09,-16.10
474,23379.352941,0.0616,2.0,23379.352941,0.0649,2.0,23379.352941,0.0756,2.0,23379.352941,0.0825,2.0,-5.29,-22.73,-33.82
475,12890.363971,0.0658,3.0,12890.363971,0.0729,3.0,12890.363971,0.0694,3.0,12890.363971,0.0688,3.0,-10.72,-5.43,-4.55
476,2218.904412,0.0639,3.0,2218.904412,0.0748,3.0,2218.904412,0.0761,3.0,2218.904412,0.0697,3.0,-17.07,-19.13,-9.08
477,12670.117647,0.0645,2.0,12670.117647,0.0677,2.0,12670.117647,0.0852,2.0,12670.117647,0.0754,2.0,-4.96,-32.11,-16.82
478,26114.169118,0.0644,2.0,26114.169118,0.0761,2.0,26114.169118,0.0765,2.0,26114.169118,0.0707,2.0,-18.13,-18.80,-9.80
479,50461.202206,0.0663,3.0,50461.202206,0.0778,3.0,50461.202206,0.0725,3.0,50461.202206,0.0672,3.0,-17.30,-9.35,-1.34
480,1567.926471,0.0630,5.0,1567.926471,0.0733,5.0,1567.926471,0.0687,5.0,1567.926471,0.0698,5.0,-16.39,-9.03,-10.71
481,26032.959559,0.0608,2.0,26032.959559,0.0646,2.0,26032.959559,0.0763,2.0,26032.959559,0.0649,2.0,-6.24,-25.44,-6.72
482,1726.224265,0.0646,3.0,1726.224265,0.0642,3.0,1726.224265,0.0830,3.0,1726.224265,0.0810,28.0,0.52,-28.56,-25.45
483,58607.345588,0.0618,2.0,58607.345588,0.0617,2.0,58607.345588,0.0704,2.0,58607.345588,0.0686,2.0,0.19,-13.86,-11.00
484,2958.878676,0.0637,3.0,2958.878676,0.0729,3.0,2958.878676,0.0774,3.0,2958.878676,0.0641,3.0,-14.46,-21.48,-0.63
485,5804.628676,0.0684,2.0,5804.628676,0.1017,2.0,5804.628676,0.0714,2.0,5804.628676,0.0687,2.0,-48.70,-4.45,-0.46
486,297.808824,0.0770,14.0,297.808824,0.0686,14.0,297.808824,0.0666,14.0,297.808824,0.0678,14.0,10.91,13.42,11.85
487,51451.198529,0.0591,1.0,51451.198529,0.0632,1.0,51451.198529,0.0699,1.0,51451.198529,0.0659,1.0,-6.95,-18.32,-11.48
488,21741.621324,0.0615,2.0,21741.621324,0.0677,2.0,21741.621324,0.0675,2.0,21741.621324,0.0725,1.0,-10.06,-9.67,-17.79
489,13440.845588,0.0651,3.0,13440.845588,0.0675,3.0,13440.845588,0.0697,3.0,13440.845588,0.0763,3.0,-3.76,-7.04,-17.22
490,3474.683824,0.0616,2.0,3474.683824,0.0689,2.0,3474.683824,0.0680,2.0,3474.683824,0.0642,2.0,-11.86,-10.45,-4.21
491,38471.860294,0.0587,5.0,38471.860294,0.0657,5.0,38471.860294,0.0623,5.0,38471.860294,0.0661,5.0,-11.89,-6.03,-12.55
492,154546.062500,0.0613,4.0,154546.062500,0.0642,4.0,154546.062500,0.0669,4.0,154546.062500,0.0629,4.0,-4.80,-9.23,-2.66
493,26566.349265,0.0625,1.0,26566.349265,0.0716,1.0,26566.349265,0.0692,1.0,26566.349265,0.0767,1.0,-14.67,-10.80,-22.75
494,22066.897059,0.0592,2.0,22066.897059,0.0685,2.0,22066.897059,0.0659,2.0,22066.897059,0.0727,2.0,-15.87,-11.44,-22.95
495,215.808824,0.0633,2.0,215.808824,0.0676,2.0,215.808824,0.0720,2.0,215.808824,0.0713,2.0,-6.84,-13.77,-12.61
496,4621.047794,0.0634,3.0,4621.047794,0.0644,3.0,4621.047794,0.0662,3.0,4621.047794,0.0665,3.0,-1.63,-4.44,-4.85
497,18115.551471,0.0672,1.0,18115.551471,0.0668,1.0,18115.551471,0.0657,1.0,18115.551471,0.0698,1.0,0.54,2.17,-3.91
498,19493.279412,0.0619,3.0,19493.279412,0.0765,3.0,19493.279412,0.0672,3.0,19493.279412,0.0737,3.0,-23.50,-8.50,-19.08
499,334.411765,0.0668,2.0,334.411765,0.0747,2.0,334.411765,0.0706,2.0,334.411765,0.0722,2.0,-11.95,-5.74,-8.10
