tm_index,cold_target,cold_solve_time,cold_iterations,minhop_target,minhop_solve_time,minhop_iterations,loadbalance_target,loadbalance_solve_time,loadbalance_iterations,greedyqos_target,greedyqos_solve_time,greedyqos_iterations,minhop_improvement_pct,loadbalance_improvement_pct,greedyqos_improvement_pct
359,52108.753676,0.0813,2.0,52108.753676,0.0809,2.0,52108.753676,0.0868,2.0,52108.753676,0.0904,2.0,0.51,-6.76,-11.22
360,6799.066176,0.0772,2.0,6799.066176,0.0778,2.0,6799.066176,0.0870,2.0,6799.066176,0.0856,0.0,-0.75,-12.59,-10.85
361,7063.558824,0.0777,4.0,7063.558824,0.0881,4.0,7063.558824,0.0833,4.0,7063.558824,0.0872,1.0,-13.32,-7.22,-12.16
362,45042.113971,0.0792,3.0,45042.113971,0.0818,3.0,45042.113971,0.0912,3.0,45042.113971,0.0838,3.0,-3.29,-15.19,-5.77
363,44596.055147,0.0781,3.0,44596.055147,0.0877,3.0,44596.055147,0.0882,3.0,44596.055147,0.0953,3.0,-12.31,-12.86,-22.02
364,7386.856618,0.0793,2.0,7386.856618,0.0788,2.0,7386.856618,0.0852,2.0,7386.856618,0.0891,2.0,0.61,-7.44,-12.43
365,7027.330882,0.0759,4.0,7027.330882,0.0951,4.0,7027.330882,0.0904,4.0,7027.330882,0.0860,4.0,-25.31,-19.12,-13.28
366,6448.628676,0.0794,3.0,6448.628676,0.0871,3.0,6448.628676,0.0882,3.0,6448.628676,0.0870,3.0,-9.69,-11.01,-9.60
367,98953.360294,0.0761,2.0,98953.360294,0.0777,2.0,98953.360294,0.0834,2.0,98953.360294,0.1238,2.0,-2.04,-9.50,-62.58
368,98434.286765,0.0735,2.0,98434.286765,0.0774,2.0,98434.286765,0.0790,2.0,98434.286765,0.0815,2.0,-5.30,-7.42,-10.93
369,40886.761029,0.0788,2.0,40886.761029,0.0848,2.0,40886.761029,0.1054,2.0,40886.761029,0.0917,2.0,-7.56,-33.75,-16.37
370,51998.422794,0.0756,3.0,51998.422794,0.0815,3.0,51998.422794,0.0963,3.0,51998.422794,0.0906,3.0,-7.81,-27.41,-19.86
371,5025.040441,0.0774,3.0,5025.040441,0.0859,3.0,5025.040441,0.0894,3.0,5025.040441,0.0899,3.0,-10.98,-15.41,-16.10
372,40103.224265,0.0711,2.0,40103.224265,0.0747,2.0,40103.224265,0.0865,2.0,40103.224265,0.0874,2.0,-4.97,-21.55,-22.87
373,54388.000000,0.0798,3.0,54388.000000,0.0854,3.0,54388.000000,0.0871,3.0,54388.000000,0.0834,3.0,-7.04,-9.19,-4.55
374,18781.139706,0.0713,3.0,18781.139706,0.0867,3.0,18781.139706,0.0932,3.0,18781.139706,0.0852,3.0,-21.69,-30.74,-19.55
375,5646.246324,0.0755,3.0,5646.246324,0.0841,3.0,5646.246324,0.0859,3.0,5646.246324,0.0842,3.0,-11.46,-13.74,-11.61
376,5447.900735,0.0778,4.0,5447.900735,0.0790,4.0,5447.900735,0.0818,4.0,5447.900735,0.0840,4.0,-1.61,-5.18,-7.99
377,54043.911765,0.0781,2.0,54043.911765,0.0809,2.0,54043.911765,0.0839,2.0,54043.911765,0.0818,2.0,-3.64,-7.46,-4.73
378,54522.393382,0.0800,2.0,54522.393382,0.0919,2.0,54522.393382,0.0807,2.0,54522.393382,0.0847,2.0,-14.83,-0.86,-5.84
379,6897.477941,0.0808,3.0,6897.477941,0.0810,3.0,6897.477941,0.0870,3.0,6897.477941,0.0921,2.0,-0.19,-7.69,-14.00
380,87341.577206,0.0734,4.0,87341.577206,0.0878,4.0,87341.577206,0.0817,4.0,87341.577206,0.0791,4.0,-19.60,-11.28,-7.70
381,7216.856618,0.0789,3.0,7216.856618,0.0805,3.0,7216.856618,0.0826,3.0,7216.856618,0.0812,3.0,-1.95,-4.67,-2.88
382,35497.441176,0.0794,3.0,35497.441176,0.0913,3.0,35497.441176,0.0870,3.0,35497.441176,0.0902,3.0,-15.00,-9.57,-13.62
383,16749.974265,0.0800,4.0,16749.974265,0.0859,4.0,16749.974265,0.0854,4.0,16749.974265,0.0919,4.0,-7.29,-6.67,-14.84
384,9299.779412,0.0822,1.0,9299.779412,0.0837,1.0,9299.779412,0.0853,1.0,9299.779412,0.0963,1.0,-1.82,-3.77,-17.07
385,7171.007353,0.0770,2.0,7171.007353,0.0875,2.0,7171.007353,0.0835,2.0,7171.007353,0.0897,2.0,-13.58,-8.36,-16.49
386,47305.930147,0.0750,2.0,47305.930147,0.1032,2.0,47305.930147,0.0990,2.0,47305.930147,0.0834,2.0,-37.62,-32.04,-11.13
387,4778.981618,0.0757,4.0,4778.981618,0.0823,4.0,4778.981618,0.0823,4.0,4778.981618,0.0842,4.0,-8.77,-8.81,-11.33
388,5812.323529,0.0866,3.0,5812.323529,0.0902,3.0,5812.323529,0.0845,3.0,5812.323529,0.0949,3.0,-4.21,2.37,-9.56
389,30332.180147,0.0747,6.0,30332.180147,0.0980,6.0,30332.180147,0.0855,6.0,30332.180147,0.0797,6.0,-31.20,-14.52,-6.74
390,3133.713235,0.0780,1.0,3133.713235,0.0827,1.0,3133.713235,0.1011,1.0,3133.713235,0.0815,1.0,-5.99,-29.55,-4.54
391,2665.327206,0.0749,3.0,2665.327206,0.0817,3.0,2665.327206,0.0786,3.0,2665.327206,0.0782,3.0,-9.21,-4.99,-4.53
392,11639.091912,0.0738,1.0,11639.091912,0.0928,1.0,11639.091912,0.0916,1.0,11639.091912,0.0892,1.0,-25.82,-24.12,-20.96
393,27541.025735,0.0741,6.0,27541.025735,0.0854,6.0,27541.025735,0.1017,6.0,27541.025735,0.0872,6.0,-15.30,-37.31,-17.74
394,1341.117647,0.0793,1.0,1341.117647,0.0860,1.0,1341.117647,0.0834,1.0,1341.117647,0.0832,1.0,-8.42,-5.21,-4.95
395,6208.551471,0.0756,2.0,6208.551471,0.0949,2.0,6208.551471,0.0905,2.0,6208.551471,0.0857,2.0,-25.45,-19.68,-13.30
396,4318.213235,0.0783,2.0,4318.213235,0.1150,2.0,4318.213235,0.0931,2.0,4318.213235,0.0836,2.0,-46.92,-18.96,-6.78
397,1843.169118,0.0757,2.0,1843.169118,0.0817,2.0,1843.169118,0.0842,2.0,1843.169118,0.0879,2.0,-8.00,-11.27,-16.15
398,3533.338235,0.0771,2.0,3533.338235,0.0876,2.0,3533.338235,0.0865,2.0,3533.338235,0.0900,2.0,-13.56,-12.15,-16.68
399,6950.148897,0.0784,7.0,6950.148897,0.0876,7.0,6950.148897,0.0822,7.0,6950.148897,0.0905,59.0,-11.78,-4.95,-15.51
400,13797.198529,0.0724,3.0,13797.198529,0.0806,3.0,13797.198529,0.0775,3.0,13797.198529,0.0939,3.0,-11.24,-7.02,-29.67
401,4539.191176,0.0793,2.0,4539.191176,0.0918,2.0,4539.191176,0.0828,2.0,4539.191176,0.0982,2.0,-15.73,-4.42,-23.80
402,5501.327206,0.0792,2.0,5501.327206,0.1023,2.0,5501.327206,0.0830,2.0,5501.327206,0.0855,2.0,-29.08,-4.79,-7.92
403,853.977941,0.0800,7.0,853.977941,0.1010,7.0,853.977941,0.0823,7.0,853.977941,0.0846,7.0,-26.20,-2.90,-5.70
404,56335.231618,0.0813,2.0,56335.231618,0.0924,2.0,56335.231618,0.0872,2.0,56335.231618,0.0875,2.0,-13.70,-7.23,-7.61
405,8675.823529,0.0798,2.0,8675.823529,0.1095,2.0,8675.823529,0.0823,2.0,8675.823529,0.0869,2.0,-37.24,-3.12,-8.89
406,7903.437500,0.0788,1.0,7903.437500,0.0859,1.0,7903.437500,0.0892,1.0,7903.437500,0.0852,1.0,-8.96,-13.16,-8.14
407,2106.904412,0.0772,3.0,2106.904412,0.0953,3.0,2106.904412,0.0850,3.0,2106.904412,0.0797,3.0,-23.35,-9.99,-3.20
408,34035.073529,0.0743,6.0,34035.073529,0.0820,6.0,34035.073529,0.0774,6.0,34035.073529,0.0812,6.0,-10.34,-4.17,-9.28
409,35949.007353,0.0784,2.0,35949.007353,0.0966,2.0,35949.007353,0.0881,2.0,35949.007353,0.0800,2.0,-23.11,-12.27,-2.00
410,6912.477941,0.0753,3.0,6912.477941,0.1138,3.0,6912.477941,0.0846,3.0,6912.477941,0.0974,3.0,-51.07,-12.35,-29.30
411,42484.334559,0.0715,1.0,42484.334559,0.0851,1.0,42484.334559,0.0977,1.0,42484.334559,0.0812,1.0,-19.05,-36.74,-13.53
412,1474.639706,0.0751,2.0,1474.639706,0.0876,2.0,1474.639706,0.0862,2.0,1474.639706,0.0989,2.0,-16.67,-14.82,-31.75
413,1944.117647,0.0788,3.0,1944.117647,0.1076,3.0,1944.117647,0.0876,3.0,1944.117647,0.0877,3.0,-36.62,-11.15,-11.31
414,54014.503676,0.0773,3.0,54014.503676,0.0871,3.0,54014.503676,0.0809,3.0,54014.503676,0.0983,1.0,-12.76,-4.67,-27.16
415,9013.029412,0.0784,2.0,9013.029412,0.0884,2.0,9013.029412,0.0843,2.0,9013.029412,0.0921,2.0,-12.76,-7.46,-17.52
416,1766.474265,0.0796,3.0,1766.474265,0.0843,3.0,1766.474265,0.0882,3.0,1766.474265,0.0856,3.0,-5.89,-10.72,-7.52
417,9132.334559,0.0774,2.0,9132.334559,0.0840,2.0,9132.334559,0.0848,2.0,9132.334559,0.0847,2.0,-8.56,-9.67,-9.55
418,33956.426471,0.0732,6.0,33956.426471,0.0848,6.0,33956.426471,0.0994,6.0,33956.426471,0.0842,6.0,-15.79,-35.76,-14.94
419,25182.356618,0.0724,1.0,25182.356618,0.0855,1.0,25182.356618,0.1015,1.0,25182.356618,0.0777,1.0,-18.08,-40.24,-7.32
420,54354.466912,0.0782,3.0,54354.466912,0.0879,3.0,54354.466912,0.0831,3.0,54354.466912,0.0874,3.0,-12.38,-6.24,-11.79
421,7345.511029,0.0789,3.0,7345.511029,0.0809,3.0,7345.511029,0.0870,3.0,7345.511029,0.0831,3.0,-2.55,-10.31,-5.44
422,6358.933824,0.0784,2.0,6358.933824,0.0919,2.0,6358.933824,0.0848,2.0,6358.933824,0.0812,2.0,-17.21,-8.20,-3.54
423,7825.470588,0.0853,2.0,7825.470588,0.0878,2.0,7825.470588,0.0855,2.0,7825.470588,0.0787,2.0,-2.97,-0.20,7.76
424,32786.889706,0.0768,3.0,32786.889706,0.0817,3.0,32786.889706,0.0785,3.0,32786.889706,0.0791,3.0,-6.47,-2.23,-3.03
425,85321.503676,0.0729,2.0,85321.503676,0.0770,2.0,85321.503676,0.0985,2.0,85321.503676,0.0792,2.0,-5.65,-35.17,-8.69
426,1053.731618,0.0769,3.0,1053.731618,0.0807,3.0,1053.731618,0.0856,3.0,1053.731618,0.0898,3.0,-4.95,-11.38,-16.79
427,58816.422794,0.0775,2.0,58816.422794,0.0798,2.0,58816.422794,0.1098,2.0,58816.422794,0.0833,2.0,-2.90,-41.58,-7.43
428,9321.422794,0.0772,2.0,9321.422794,0.0852,2.0,9321.422794,0.1019,2.0,9321.422794,0.0821,2.0,-10.43,-32.07,-6.37
429,3500.786765,0.0806,3.0,3500.786765,0.0906,3.0,3500.786765,0.0968,3.0,3500.786765,0.0830,3.0,-12.44,-20.12,-2.99
430,59117.485294,0.0713,1.0,59117.485294,0.0777,1.0,59117.485294,0.0811,1.0,59117.485294,0.0791,1.0,-9.00,-13.75,-10.85
431,3372.849265,0.0712,5.0,3372.849265,0.0776,5.0,3372.849265,0.0779,5.0,3372.849265,0.0820,5.0,-8.87,-9.38,-15.15
432,23036.154412,0.1018,2.0,23036.154412,0.0794,2.0,23036.154412,0.0774,2.0,23036.154412,0.0815,2.0,22.00,23.98,19.96
433,3530.474265,0.0735,5.0,3530.474265,0.0839,5.0,3530.474265,0.0776,5.0,3530.474265,0.0830,5.0,-14.13,-5.61,-12.99
434,8038.768382,0.0753,2.0,8038.768382,0.0804,2.0,8038.768382,0.0793,2.0,8038.768382,0.0828,2.0,-6.76,-5.34,-9.98
435,5292.540441,0.0699,2.0,5292.540441,0.0755,2.0,5292.540441,0.0829,2.0,5292.540441,0.0777,2.0,-8.03,-18.68,-11.25
436,7106.685662,0.0750,6.0,7106.685662,0.0846,6.0,7106.685662,0.0827,6.0,7106.685662,0.0820,6.0,-12.84,-10.28,-9.32
437,1027.904412,0.0743,5.0,1027.904412,0.0780,5.0,1027.904412,0.0777,5.0,1027.904412,0.0801,5.0,-5.00,-4.53,-7.87
438,5085.540441,0.0730,2.0,5085.540441,0.0880,2.0,5085.540441,0.0788,2.0,5085.540441,0.1323,2.0,-20.65,-8.00,-81.26
439,4702.720588,0.0757,3.0,4702.720588,0.0837,3.0,4702.720588,0.0827,3.0,4702.720588,0.0873,3.0,-10.56,-9.25,-15.42
440,52253.077206,0.0790,3.0,52253.077206,0.0981,3.0,52253.077206,0.1090,3.0,52253.077206,0.0886,3.0,-24.21,-38.10,-12.15
441,6275.665441,0.0783,3.0,6275.665441,0.0819,3.0,6275.665441,0.0852,3.0,6275.665441,0.0871,3.0,-4.52,-8.77,-11.20
442,5386.077206,0.0823,3.0,5386.077206,0.0866,3.0,5386.077206,0.0867,3.0,5386.077206,0.0870,3.0,-5.27,-5.42,-5.78
443,9603.235294,0.0749,2.0,9603.235294,0.0805,2.0,9603.235294,0.0778,2.0,9603.235294,0.0817,2.0,-7.41,-3.86,-9.02
444,5093.466912,0.0800,2.0,5093.466912,0.0824,2.0,5093.466912,0.0835,2.0,5093.466912,0.0820,2.0,-2.96,-4.35,-2.49
445,4885.742647,0.0851,3.0,4885.742647,0.0991,3.0,4885.742647,0.0850,3.0,4885.742647,0.0804,3.0,-16.46,0.08,5.52
446,2126.970588,0.0794,2.0,2126.970588,0.0795,2.0,2126.970588,0.0818,2.0,2126.970588,0.0806,2.0,-0.13,-3.08,-1.58
447,16111.738971,0.0775,5.0,16111.738971,0.0848,5.0,16111.738971,0.0805,5.0,16111.738971,0.0829,5.0,-9.45,-3.79,-6.97
448,2773.996324,0.0792,6.0,2773.996324,0.0837,6.0,2773.996324,0.0913,6.0,2773.996324,0.0895,6.0,-5.68,-15.27,-13.03
449,56526.823529,0.0791,3.0,56526.823529,0.0855,3.0,56526.823529,0.0841,3.0,56526.823529,0.0833,3.0,-8.00,-6.21,-5.20
450,54235.937500,0.0822,3.0,54235.937500,0.0930,3.0,54235.937500,0.0922,3.0,54235.937500,0.0842,3.0,-13.09,-12.18,-2.41
451,1352.952206,0.0753,3.0,1352.952206,0.0826,3.0,1352.952206,0.0775,3.0,1352.952206,0.0786,3.0,-9.57,-2.84,-4.28
452,473.808824,0.0778,2.0,473.808824,0.0842,2.0,473.808824,0.0800,2.0,473.808824,0.0828,2.0,-8.25,-2.80,-6.34
453,1518.261029,0.0724,4.0,1518.261029,0.0801,4.0,1518.261029,0.0801,4.0,1518.261029,0.0936,4.0,-10.68,-10.73,-29.37
454,3549.323529,0.0774,6.0,3549.323529,0.0881,6.0,3549.323529,0.0876,6.0,3549.323529,0.0794,6.0,-13.89,-13.21,-2.61
455,6200.235294,0.0737,2.0,6200.235294,0.0770,2.0,6200.235294,0.0814,2.0,6200.235294,0.0828,2.0,-4.43,-10.43,-12.24
456,51418.500000,0.0847,2.0,51418.500000,0.0890,2.0,51418.500000,0.0836,2.0,51418.500000,0.0829,2.0,-5.02,1.35,2.12
457,6111.636029,0.0840,2.0,6111.636029,0.0863,2.0,6111.636029,0.0847,2.0,6111.636029,0.0844,2.0,-2.72,-0.79,-0.43
458,43012.606618,0.0874,4.0,43012.606618,0.0830,4.0,43012.606618,0.0774,4.0,43012.606618,0.0790,4.0,5.02,11.53,9.68
459,5401.507353,0.0771,2.0,5401.507353,0.0854,2.0,5401.507353,0.0860,2.0,5401.507353,0.0804,2.0,-10.83,-11.56,-4.33
460,23538.283088,0.0816,2.0,23538.283088,0.0842,2.0,23538.283088,0.0817,2.0,23538.283088,0.0792,2.0,-3.18,-0.16,2.87
461,405.132353,0.0741,3.0,405.132353,0.0770,3.0,405.132353,0.0792,3.0,405.132353,0.0808,3.0,-3.96,-6.94,-9.06
462,1575.363971,0.0763,3.0,1575.363971,0.0863,3.0,1575.363971,0.0789,3.0,1575.363971,0.0812,3.0,-13.13,-3.40,-6.40
463,5404.981618,0.0795,2.0,5404.981618,0.0822,2.0,5404.981618,0.0827,2.0,5404.981618,0.0850,2.0,-3.50,-4.10,-7.00
464,22829.496324,0.0769,1.0,22829.496324,0.0874,1.0,22829.496324,0.0830,1.0,22829.496324,0.0846,1.0,-13.66,-7.98,-10.06
465,13305.158088,0.0733,2.0,13305.158088,0.0826,2.0,13305.158088,0.0801,2.0,13305.158088,0.0867,2.0,-12.71,-9.35,-18.29
466,6963.327206,0.0774,2.0,6963.327206,0.0855,2.0,6963.327206,0.0852,2.0,6963.327206,0.1021,2.0,-10.50,-10.09,-31.84
467,5030.830882,0.0765,3.0,5030.830882,0.1243,3.0,5030.830882,0.0809,3.0,5030.830882,0.0795,3.0,-62.49,-5.80,-3.93
468,3108.533088,0.0750,4.0,3108.533088,0.0849,4.0,3108.533088,0.0983,4.0,3108.533088,0.0829,4.0,-13.16,-31.06,-10.57
469,27911.599265,0.0757,2.0,27911.599265,0.0912,2.0,27911.599265,0.1092,2.0,27911.599265,0.0851,2.0,-20.51,-44.30,-12.42
470,26758.805147,0.0767,2.0,26758.805147,0.0832,2.0,26758.805147,0.0899,2.0,26758.805147,0.0838,2.0,-8.45,-17.21,-9.18
471,6882.529412,0.0858,3.0,6882.529412,0.0819,3.0,6882.529412,0.0914,3.0,6882.529412,0.0812,3.0,4.55,-6.62,5.37
472,26268.198529,0.0786,3.0,26268.198529,0.0929,3.0,26268.198529,0.0814,3.0,26268.198529,0.0823,3.0,-18.18,-3.57,-4.65
473,4855.367647,0.0774,2.0,4855.367647,0.0818,2.0,4855.367647,0.0822,2.0,4855.367647,0.0840,2.0,-5.73,-6.21,-8.51
474,23379.352941,0.0773,2.0,23379.352941,0.0900,2.0,23379.352941,0.0929,2.0,23379.352941,0.0844,2.0,-16.40,-20.08,-9.16
475,12890.363971,0.0750,3.0,12890.363971,0.0775,3.0,12890.363971,0.0802,3.0,12890.363971,0.0802,3.0,-3.32,-6.89,-6.87
476,2218.904412,0.0770,5.0,2218.904412,0.0842,5.0,2218.904412,0.0834,5.0,2218.904412,0.0817,5.0,-9.38,-8.37,-6.14
477,12670.117647,0.0808,2.0,12670.117647,0.0813,2.0,12670.117647,0.0823,2.0,12670.117647,0.0812,2.0,-0.55,-1.78,-0.42
478,26114.169118,0.0862,2.0,26114.169118,0.0826,2.0,26114.169118,0.0818,2.0,26114.169118,0.0821,2.0,4.16,5.13,4.74
479,50461.202206,0.0772,3.0,50461.202206,0.0901,3.0,50461.202206,0.0860,3.0,50461.202206,0.0847,3.0,-16.68,-11.48,-9.79
480,1567.926471,0.0789,7.0,1567.926471,0.1263,7.0,1567.926471,0.0801,7.0,1567.926471,0.0804,7.0,-60.07,-1.52,-1.90
481,26032.959559,0.0754,2.0,26032.959559,0.0894,2.0,26032.959559,0.0807,2.0,26032.959559,0.0897,2.0,-18.55,-7.01,-19.04
482,1726.224265,0.0739,3.0,1726.224265,0.0802,3.0,1726.224265,0.0916,3.0,1726.224265,0.0813,3.0,-8.63,-24.07,-10.12
483,58607.345588,0.0846,2.0,58607.345588,0.0830,2.0,58607.345588,0.0828,2.0,58607.345588,0.0800,2.0,1.95,2.11,5.50
484,2958.878676,0.0782,3.0,2958.878676,0.0786,3.0,2958.878676,0.0865,3.0,2958.878676,0.0785,3.0,-0.58,-10.70,-0.42
485,5804.628676,0.0792,2.0,5804.628676,0.0867,2.0,5804.628676,0.0822,2.0,5804.628676,0.0874,2.0,-9.49,-3.78,-10.36
486,297.808824,0.0768,10.0,297.808824,0.0955,10.0,297.808824,0.0790,10.0,297.808824,0.0794,10.0,-24.31,-2.91,-3.32
487,51451.198529,0.0756,2.0,51451.198529,0.0831,2.0,51451.198529,0.0854,2.0,51451.198529,0.0809,2.0,-9.94,-12.90,-6.99
488,21741.621324,0.0796,2.0,21741.621324,0.0880,2.0,21741.621324,0.0819,2.0,21741.621324,0.0879,2.0,-10.53,-2.87,-10.48
489,13440.845588,0.0837,3.0,13440.845588,0.0918,3.0,13440.845588,0.0930,3.0,13440.845588,0.0909,3.0,-9.71,-11.16,-8.69
490,3474.683824,0.0804,2.0,3474.683824,0.0816,2.0,3474.683824,0.1046,2.0,3474.683824,0.0771,2.0,-1.50,-30.22,4.00
491,38471.860294,0.0897,5.0,38471.860294,0.0782,5.0,38471.860294,0.0788,5.0,38471.860294,0.0976,5.0,12.83,12.14,-8.90
492,154546.062500,0.0742,4.0,154546.062500,0.0783,4.0,154546.062500,0.0844,4.0,154546.062500,0.0895,4.0,-5.62,-13.87,-20.70
493,26566.349265,0.0804,1.0,26566.349265,0.0774,1.0,26566.349265,0.0789,1.0,26566.349265,0.0896,1.0,3.78,1.80,-11.48
494,22066.897059,0.0774,2.0,22066.897059,0.0788,2.0,22066.897059,0.0786,2.0,22066.897059,0.0905,2.0,-1.78,-1.58,-16.93
495,215.808824,0.0771,3.0,215.808824,0.0807,3.0,215.808824,0.0840,3.0,215.808824,0.0830,3.0,-4.70,-8.88,-7.59
496,4621.047794,0.0754,3.0,4621.047794,0.0932,3.0,4621.047794,0.0774,3.0,4621.047794,0.0799,3.0,-23.56,-2.70,-5.96
497,18115.551471,0.0837,1.0,18115.551471,0.0812,1.0,18115.551471,0.0981,1.0,18115.551471,0.0798,1.0,2.98,-17.28,4.61
498,19493.279412,0.0795,3.0,19493.279412,0.0856,3.0,19493.279412,0.0807,3.0,19493.279412,0.0777,3.0,-7.72,-1.52,2.22
499,334.411765,0.0785,2.0,334.411765,0.0827,2.0,334.411765,0.0942,2.0,334.411765,0.0821,2.0,-5.39,-19.99,-4.66
