tm_index,cold_target,cold_solve_time,cold_iterations,minhop_target,minhop_solve_time,minhop_iterations,loadbalance_target,loadbalance_solve_time,loadbalance_iterations,greedyqos_target,greedyqos_solve_time,greedyqos_iterations,minhop_improvement_pct,loadbalance_improvement_pct,greedyqos_improvement_pct
363,44598.937500,0.0283,18.0,44598.937500,0.0218,18.0,44598.937500,0.0226,18.0,44598.937500,0.0214,18.0,23.06,20.13,24.34
364,7386.856618,0.0224,7.0,7386.856618,0.0218,7.0,7386.856618,0.0222,7.0,7386.856618,0.0215,7.0,2.86,0.84,4.01
365,7027.330882,0.0275,6.0,7027.330882,0.0200,6.0,7027.330882,0.0204,6.0,7027.330882,0.0233,6.0,27.52,25.77,15.34
366,6448.628676,0.0221,6.0,6448.628676,0.0189,6.0,6448.628676,0.0352,6.0,6448.628676,0.0225,6.0,14.57,-58.92,-1.70
367,101539.595588,0.0207,22.0,101539.595588,0.0225,22.0,101539.595588,0.0240,22.0,101539.595588,0.0224,22.0,-8.76,-16.22,-8.13
368,99114.051471,0.0213,20.0,99114.051471,0.0197,20.0,99114.051471,0.0213,20.0,99114.051471,0.0232,20.0,7.62,0.11,-8.81
369,40886.761029,0.0210,6.0,40886.761029,0.0221,6.0,40886.761029,0.0219,6.0,40886.761029,0.0236,6.0,-5.02,-4.42,-12.23
370,51998.422794,0.0282,6.0,51998.422794,0.0233,6.0,51998.422794,0.0212,6.0,51998.422794,0.0222,6.0,17.18,24.85,21.18
371,5025.040441,0.0254,7.0,5025.040441,0.0199,7.0,5025.040441,0.0198,7.0,5025.040441,0.0225,7.0,21.67,21.99,11.58
372,43802.176471,0.0191,31.0,43802.176471,0.0205,31.0,43802.176471,0.0233,31.0,43802.176471,0.0258,31.0,-7.38,-22.00,-35.44
373,54403.746324,0.0205,16.0,54403.746324,0.0222,16.0,54403.746324,0.0224,16.0,54403.746324,0.0224,16.0,-8.51,-9.21,-9.44
374,22566.426471,0.0207,21.0,22566.426471,0.0203,21.0,22566.426471,0.0231,21.0,22566.426471,0.0280,21.0,2.13,-11.39,-35.08
375,5646.246324,0.0251,7.0,5646.246324,0.0223,7.0,5646.246324,0.0218,7.0,5646.246324,0.0301,7.0,11.28,13.40,-19.87
376,5447.900735,0.0232,7.0,5447.900735,0.0222,7.0,5447.900735,0.0220,7.0,5447.900735,0.0255,7.0,4.16,5.25,-9.97
377,54043.911765,0.0209,6.0,54043.911765,0.0267,6.0,54043.911765,0.0201,6.0,54043.911765,0.0292,6.0,-27.46,4.09,-39.80
378,54522.393382,0.0217,6.0,54522.393382,0.0197,6.0,54522.393382,0.0218,6.0,54522.393382,0.0254,6.0,9.23,-0.30,-16.60
379,7001.106618,0.0201,20.0,7001.106618,0.0223,20.0,7001.106618,0.0210,20.0,7001.106618,0.0275,20.0,-11.04,-4.59,-36.80
380,87341.577206,0.0198,4.0,87341.577206,0.0239,4.0,87341.577206,0.0217,4.0,87341.577206,0.0240,4.0,-20.40,-9.54,-21.18
381,7216.856618,0.0194,7.0,7216.856618,0.0237,7.0,7216.856618,0.0212,7.0,7216.856618,0.0227,7.0,-22.09,-9.33,-16.63
382,35594.272059,0.0192,18.0,35594.272059,0.0213,18.0,35594.272059,0.0205,18.0,35594.272059,0.0229,18.0,-10.89,-6.84,-19.27
383,16762.143382,0.0231,35.0,16762.143382,0.0221,35.0,16762.143382,0.0224,35.0,16762.143382,0.0231,35.0,4.47,3.29,0.16
384,9299.779412,0.0233,5.0,9299.779412,0.0215,5.0,9299.779412,0.0209,5.0,9299.779412,0.0242,5.0,7.55,10.44,-3.89
385,7171.007353,0.0201,4.0,7171.007353,0.0216,4.0,7171.007353,0.0243,4.0,7171.007353,0.0302,4.0,-7.36,-20.90,-50.24
386,47305.930147,0.0202,8.0,47305.930147,0.0211,8.0,47305.930147,0.0253,8.0,47305.930147,0.0213,8.0,-4.61,-25.14,-5.40
387,4778.981618,0.0220,7.0,4778.981618,0.0220,7.0,4778.981618,0.0224,7.0,4778.981618,0.0216,7.0,0.09,-1.59,2.13
388,5812.323529,0.0209,5.0,5812.323529,0.0204,5.0,5812.323529,0.0282,5.0,5812.323529,0.0209,5.0,2.01,-35.26,-0.28
389,30332.180147,0.0270,6.0,30332.180147,0.0230,6.0,30332.180147,0.0211,6.0,30332.180147,0.0210,6.0,14.75,21.68,22.12
390,3133.713235,0.0222,4.0,3133.713235,0.0201,4.0,3133.713235,0.0209,4.0,3133.713235,0.0239,4.0,9.59,5.97,-7.48
391,3758.117647,0.0211,28.0,3758.117647,0.0222,28.0,3758.117647,0.0210,28.0,3758.117647,0.0384,28.0,-5.27,0.45,-82.11
392,11639.091912,0.0269,7.0,11639.091912,0.0226,7.0,11639.091912,0.0225,7.0,11639.091912,0.0278,7.0,15.94,16.56,-3.11
393,27541.025735,0.0240,6.0,27541.025735,0.0204,6.0,27541.025735,0.0212,6.0,27541.025735,0.0238,6.0,14.83,11.42,0.84
394,1341.117647,0.0215,5.0,1341.117647,0.0193,5.0,1341.117647,0.0211,5.0,1341.117647,0.0220,5.0,10.26,2.13,-2.26
395,6651.952206,0.0186,30.0,6651.952206,0.0236,30.0,6651.952206,0.0250,30.0,6651.952206,0.0228,30.0,-26.68,-34.34,-22.33
396,4324.180147,0.0217,30.0,4324.180147,0.0217,30.0,4324.180147,0.0229,30.0,4324.180147,0.0240,30.0,0.08,-5.45,-10.67
397,1843.169118,0.0218,4.0,1843.169118,0.0213,4.0,1843.169118,0.0223,4.0,1843.169118,0.0229,4.0,2.14,-2.33,-5.22
398,3533.338235,0.0276,6.0,3533.338235,0.0191,6.0,3533.338235,0.0218,6.0,3533.338235,0.0243,6.0,30.72,21.25,12.14
399,13782.511029,0.0203,26.0,13782.511029,0.0199,26.0,13782.511029,0.0218,26.0,13782.511029,0.0237,26.0,1.51,-7.53,-16.83
400,13797.198529,0.0183,2.0,13797.198529,0.0244,2.0,13797.198529,0.0251,2.0,13797.198529,0.0220,2.0,-33.43,-37.09,-19.99
401,4543.272059,0.0184,28.0,4543.272059,0.0197,28.0,4543.272059,0.0236,28.0,4543.272059,0.0304,28.0,-6.97,-28.17,-64.86
402,5501.327206,0.0208,7.0,5501.327206,0.0220,7.0,5501.327206,0.0292,7.0,5501.327206,0.0216,7.0,-5.59,-40.16,-3.70
403,1674.143382,0.0204,27.0,1674.143382,0.0208,27.0,1674.143382,0.0226,27.0,1674.143382,0.0256,27.0,-2.08,-11.05,-25.96
404,56335.231618,0.0193,5.0,56335.231618,0.0219,5.0,56335.231618,0.0220,5.0,56335.231618,0.0352,5.0,-13.78,-13.88,-82.40
405,9256.393382,0.0217,30.0,9256.393382,0.0235,30.0,9256.393382,0.0205,30.0,9256.393382,0.0276,30.0,-8.51,5.33,-27.24
406,8411.360294,0.0217,31.0,8411.360294,0.0213,31.0,8411.360294,0.0241,31.0,8411.360294,0.0256,31.0,1.85,-11.41,-18.11
407,2106.904412,0.0200,5.0,2106.904412,0.0199,5.0,2106.904412,0.0214,5.0,2106.904412,0.0258,5.0,0.41,-7.41,-29.21
408,34035.073529,0.0188,6.0,34035.073529,0.0226,6.0,34035.073529,0.0224,6.0,34035.073529,0.0249,6.0,-20.03,-18.79,-32.43
409,36823.672794,0.0208,23.0,36823.672794,0.0194,23.0,36823.672794,0.0212,23.0,36823.672794,0.0248,23.0,6.56,-2.18,-19.42
410,6912.477941,0.0207,5.0,6912.477941,0.0231,5.0,6912.477941,0.0239,5.0,6912.477941,0.0234,5.0,-11.86,-15.79,-13.35
411,43585.518382,0.0218,30.0,43585.518382,0.0218,30.0,43585.518382,0.0215,30.0,43585.518382,0.0286,30.0,0.39,1.69,-30.96
412,1505.566176,0.0196,28.0,1505.566176,0.0200,28.0,1505.566176,0.0227,28.0,1505.566176,0.0259,28.0,-2.20,-15.95,-32.40
413,2271.922794,0.0196,28.0,2271.922794,0.0211,28.0,2271.922794,0.0220,28.0,2271.922794,0.0240,28.0,-8.02,-12.25,-22.74
414,54028.856618,0.0208,16.0,54028.856618,0.0214,16.0,54028.856618,0.0224,16.0,54028.856618,0.0299,16.0,-3.17,-7.73,-43.82
415,9435.261029,0.0206,28.0,9435.261029,0.0228,28.0,9435.261029,0.0223,28.0,9435.261029,0.0248,28.0,-10.76,-8.00,-20.46
416,1766.474265,0.0186,4.0,1766.474265,0.0250,4.0,1766.474265,0.0231,4.0,1766.474265,0.0229,4.0,-34.69,-24.23,-23.17
417,9134.437500,0.0183,29.0,9134.437500,0.0205,29.0,9134.437500,0.0248,29.0,9134.437500,0.0341,29.0,-11.68,-35.60,-86.04
418,33956.426471,0.0200,6.0,33956.426471,0.0241,6.0,33956.426471,0.0235,6.0,33956.426471,0.0212,6.0,-20.47,-17.31,-5.61
419,26365.444853,0.0184,32.0,26365.444853,0.0247,32.0,26365.444853,0.0217,32.0,26365.444853,0.0264,32.0,-34.10,-18.00,-43.46
420,54365.823529,0.0194,14.0,54365.823529,0.0216,14.0,54365.823529,0.0212,14.0,54365.823529,0.0241,14.0,-11.22,-9.29,-24.16
421,7345.511029,0.0195,7.0,7345.511029,0.0197,7.0,7345.511029,0.0222,7.0,7345.511029,0.0210,7.0,-0.75,-13.73,-7.40
422,6358.933824,0.0199,7.0,6358.933824,0.0199,7.0,6358.933824,0.0239,7.0,6358.933824,0.0239,7.0,-0.03,-20.11,-20.49
423,7825.470588,0.0200,2.0,7825.470588,0.0258,2.0,7825.470588,0.0235,2.0,7825.470588,0.0221,2.0,-28.86,-17.47,-10.79
424,33529.551471,0.0209,23.0,33529.551471,0.0248,23.0,33529.551471,0.0221,23.0,33529.551471,0.0222,23.0,-18.60,-5.68,-6.30
425,87222.775735,0.0203,22.0,87222.775735,0.0220,22.0,87222.775735,0.0243,22.0,87222.775735,0.0244,22.0,-8.65,-20.04,-20.10
426,1115.382353,0.0185,14.0,1115.382353,0.0204,14.0,1115.382353,0.0204,14.0,1115.382353,0.0207,14.0,-10.02,-9.83,-11.88
427,58867.676471,0.0208,37.0,58867.676471,0.0202,37.0,58867.676471,0.0200,37.0,58867.676471,0.0208,37.0,3.08,4.11,0.29
428,9479.139706,0.0188,14.0,9479.139706,0.0222,14.0,9479.139706,0.0251,14.0,9479.139706,0.0251,14.0,-17.73,-33.65,-33.31
429,3500.786765,0.0187,7.0,3500.786765,0.0200,7.0,3500.786765,0.0210,7.0,3500.786765,0.0207,7.0,-6.94,-12.07,-10.43
430,59586.977941,0.0194,29.0,59586.977941,0.0190,29.0,59586.977941,0.0265,29.0,59586.977941,0.0219,29.0,2.33,-36.23,-12.80
431,4453.966912,0.0206,29.0,4453.966912,0.0211,29.0,4453.966912,0.0221,29.0,4453.966912,0.0218,29.0,-2.20,-7.51,-5.64
432,23708.566176,0.0189,30.0,23708.566176,0.0203,30.0,23708.566176,0.0220,30.0,23708.566176,0.0230,30.0,-7.43,-16.60,-21.59
433,3530.474265,0.0199,7.0,3530.474265,0.0189,7.0,3530.474265,0.0224,7.0,3530.474265,0.0213,7.0,4.80,-12.91,-7.32
434,8038.768382,0.0189,6.0,8038.768382,0.0218,6.0,8038.768382,0.0233,6.0,8038.768382,0.0227,6.0,-15.16,-22.92,-19.92
435,5292.540441,0.0239,2.0,5292.540441,0.0206,2.0,5292.540441,0.0217,2.0,5292.540441,0.0229,2.0,13.87,9.06,4.29
436,13696.580882,0.0264,27.0,13696.580882,0.0230,27.0,13696.580882,0.0224,27.0,13696.580882,0.0220,27.0,12.79,14.94,16.52
437,1027.904412,0.0192,5.0,1027.904412,0.0188,5.0,1027.904412,0.0208,5.0,1027.904412,0.0212,5.0,1.76,-8.60,-10.73
438,5511.926471,0.0215,29.0,5511.926471,0.0195,29.0,5511.926471,0.0217,29.0,5511.926471,0.0218,29.0,9.03,-1.11,-1.78
439,4702.886029,0.0190,4.0,4702.886029,0.0198,4.0,4702.886029,0.0310,4.0,4702.886029,0.0218,4.0,-4.73,-63.71,-14.77
440,52288.102941,0.0202,14.0,52288.102941,0.0207,14.0,52288.102941,0.0232,14.0,52288.102941,0.0233,14.0,-2.54,-14.72,-15.04
441,6275.665441,0.0181,7.0,6275.665441,0.0234,7.0,6275.665441,0.0216,7.0,6275.665441,0.0205,7.0,-29.36,-19.48,-13.36
442,5386.077206,0.0192,7.0,5386.077206,0.0204,7.0,5386.077206,0.0235,7.0,5386.077206,0.0225,7.0,-6.43,-22.40,-17.41
443,9774.977941,0.0174,37.0,9774.977941,0.0189,37.0,9774.977941,0.0224,37.0,9774.977941,0.0224,37.0,-8.50,-28.61,-29.05
444,5093.466912,0.0191,7.0,5093.466912,0.0194,7.0,5093.466912,0.0235,7.0,5093.466912,0.0229,7.0,-1.07,-22.51,-19.78
445,4885.742647,0.0197,7.0,4885.742647,0.0190,7.0,4885.742647,0.0205,7.0,4885.742647,0.0201,7.0,3.30,-4.33,-2.12
446,2126.970588,0.0199,4.0,2126.970588,0.0198,4.0,2126.970588,0.0214,4.0,2126.970588,0.0227,4.0,0.76,-7.48,-13.81
447,16111.738971,0.0196,5.0,16111.738971,0.0195,5.0,16111.738971,0.0241,5.0,16111.738971,0.0254,5.0,0.66,-22.89,-29.40
448,2773.996324,0.0205,6.0,2773.996324,0.0196,6.0,2773.996324,0.0207,6.0,2773.996324,0.0236,6.0,4.53,-0.89,-15.39
449,56550.165441,0.0210,14.0,56550.165441,0.0214,14.0,56550.165441,0.0199,14.0,56550.165441,0.0233,14.0,-1.96,5.30,-11.01
450,54239.062500,0.0215,14.0,54239.062500,0.0185,14.0,54239.062500,0.0217,14.0,54239.062500,0.0195,14.0,13.86,-0.70,9.30
451,1386.448529,0.0195,26.0,1386.448529,0.0201,26.0,1386.448529,0.0232,26.0,1386.448529,0.0212,26.0,-2.99,-19.22,-8.74
452,473.808824,0.0205,5.0,473.808824,0.0215,5.0,473.808824,0.0231,5.0,473.808824,0.0208,5.0,-4.92,-12.73,-1.76
453,2883.194853,0.0196,28.0,2883.194853,0.0199,28.0,2883.194853,0.0229,28.0,2883.194853,0.0282,28.0,-1.85,-17.01,-44.34
454,4969.433824,0.0212,27.0,4969.433824,0.0230,27.0,4969.433824,0.0240,27.0,4969.433824,0.0239,27.0,-8.08,-13.11,-12.47
455,7779.996324,0.0236,18.0,7779.996324,0.0187,18.0,7779.996324,0.0205,18.0,7779.996324,0.0208,18.0,20.77,13.12,11.69
456,51418.500000,0.0189,6.0,51418.500000,0.0208,6.0,51418.500000,0.0208,6.0,51418.500000,0.0230,6.0,-10.01,-10.14,-21.78
457,6956.411765,0.0200,28.0,6956.411765,0.0217,28.0,6956.411765,0.0276,28.0,6956.411765,0.0242,28.0,-8.64,-38.13,-20.90
458,43012.606618,0.0201,4.0,43012.606618,0.0208,4.0,43012.606618,0.0223,4.0,43012.606618,0.0229,4.0,-3.68,-10.73,-14.03
459,5401.507353,0.0203,7.0,5401.507353,0.0201,7.0,5401.507353,0.0224,7.0,5401.507353,0.0243,7.0,0.73,-10.76,-20.20
460,23898.261029,0.0202,29.0,23898.261029,0.0225,29.0,23898.261029,0.0201,29.0,23898.261029,0.0217,29.0,-11.74,0.32,-7.83
461,790.933824,0.0196,29.0,790.933824,0.0215,29.0,790.933824,0.0200,29.0,790.933824,0.0214,29.0,-9.39,-1.90,-9.11
462,1602.367647,0.0199,25.0,1602.367647,0.0291,25.0,1602.367647,0.0205,25.0,1602.367647,0.0239,25.0,-45.81,-2.75,-19.77
463,5404.981618,0.0204,7.0,5404.981618,0.0182,7.0,5404.981618,0.0220,7.0,5404.981618,0.0210,7.0,10.70,-7.89,-3.22
464,22829.496324,0.0197,6.0,22829.496324,0.0214,6.0,22829.496324,0.0241,6.0,22829.496324,0.0208,6.0,-8.79,-22.74,-5.97
465,13393.238971,0.0198,30.0,13393.238971,0.0213,30.0,13393.238971,0.0325,30.0,13393.238971,0.0285,30.0,-7.57,-64.16,-43.91
466,6963.327206,0.0310,7.0,6963.327206,0.0204,7.0,6963.327206,0.0206,7.0,6963.327206,0.0213,7.0,34.23,33.71,31.19
467,5200.121324,0.0217,18.0,5200.121324,0.0246,18.0,5200.121324,0.0206,18.0,5200.121324,0.0224,18.0,-13.79,4.89,-3.53
468,3108.533088,0.0201,6.0,3108.533088,0.0205,6.0,3108.533088,0.0278,6.0,3108.533088,0.0262,6.0,-1.97,-38.47,-30.65
469,27911.599265,0.0254,7.0,27911.599265,0.0195,7.0,27911.599265,0.0241,7.0,27911.599265,0.0222,7.0,23.51,5.28,12.74
470,26758.805147,0.0289,7.0,26758.805147,0.0197,7.0,26758.805147,0.0234,7.0,26758.805147,0.0271,7.0,31.97,19.13,6.27
471,10541.533088,0.0230,19.0,10541.533088,0.0196,19.0,10541.533088,0.0292,19.0,10541.533088,0.0204,19.0,14.81,-26.66,11.30
472,26272.613971,0.0193,13.0,26272.613971,0.0203,13.0,26272.613971,0.0232,13.0,26272.613971,0.0223,13.0,-5.08,-20.43,-15.80
473,4855.367647,0.0190,5.0,4855.367647,0.0193,5.0,4855.367647,0.0197,5.0,4855.367647,0.0219,5.0,-1.52,-3.36,-15.22
474,23524.878676,0.0213,16.0,23524.878676,0.0206,16.0,23524.878676,0.0236,16.0,23524.878676,0.0236,16.0,3.23,-11.02,-10.76
475,14813.172794,0.0199,28.0,14813.172794,0.0197,28.0,14813.172794,0.0215,28.0,14813.172794,0.0247,28.0,1.36,-7.92,-24.11
476,2218.904412,0.0198,6.0,2218.904412,0.0186,6.0,2218.904412,0.0217,6.0,2218.904412,0.0207,6.0,5.92,-9.58,-4.82
477,13053.805147,0.0225,39.0,13053.805147,0.0201,39.0,13053.805147,0.0232,39.0,13053.805147,0.0221,39.0,10.70,-2.86,2.14
478,26114.169118,0.0205,7.0,26114.169118,0.0194,7.0,26114.169118,0.0191,7.0,26114.169118,0.0218,7.0,5.57,6.84,-6.26
479,50479.948529,0.0200,14.0,50479.948529,0.0206,14.0,50479.948529,0.0209,14.0,50479.948529,0.0254,14.0,-2.88,-4.70,-27.20
480,1567.926471,0.0206,7.0,1567.926471,0.0182,7.0,1567.926471,0.0223,7.0,1567.926471,0.0202,7.0,11.37,-8.32,1.67
481,26104.213235,0.0225,30.0,26104.213235,0.0264,30.0,26104.213235,0.0217,30.0,26104.213235,0.0219,30.0,-17.42,3.52,2.69
482,1786.786765,0.0237,27.0,1786.786765,0.0245,27.0,1786.786765,0.0226,27.0,1786.786765,0.0286,27.0,-3.34,4.45,-20.88
483,62195.477941,0.0193,20.0,62195.477941,0.0197,20.0,62195.477941,0.0252,20.0,62195.477941,0.0235,20.0,-2.29,-30.70,-22.12
484,3273.654412,0.0205,28.0,3273.654412,0.0201,28.0,3273.654412,0.0278,28.0,3273.654412,0.0205,28.0,1.84,-35.92,-0.32
485,5804.628676,0.0190,8.0,5804.628676,0.0201,8.0,5804.628676,0.0248,8.0,5804.628676,0.0228,8.0,-5.83,-30.94,-20.33
486,548.308824,0.0193,31.0,548.308824,0.0232,31.0,548.308824,0.0236,31.0,548.308824,0.0225,31.0,-19.87,-22.11,-16.24
487,51503.613971,0.0189,24.0,51503.613971,0.0206,24.0,51503.613971,0.0199,24.0,51503.613971,0.0246,24.0,-9.37,-5.32,-30.25
488,21741.621324,0.0193,6.0,21741.621324,0.0219,6.0,21741.621324,0.0214,6.0,21741.621324,0.0211,6.0,-13.60,-10.69,-9.17
489,16280.191176,0.0264,27.0,16280.191176,0.0221,27.0,16280.191176,0.0223,27.0,16280.191176,0.0213,27.0,16.27,15.32,19.30
490,4712.731618,0.0234,19.0,4712.731618,0.0203,19.0,4712.731618,0.0210,19.0,4712.731618,0.0209,19.0,13.05,10.04,10.73
491,38471.860294,0.0198,5.0,38471.860294,0.0198,5.0,38471.860294,0.0203,5.0,38471.860294,0.0215,5.0,-0.00,-2.40,-8.95
492,154546.062500,0.0245,4.0,154546.062500,0.0207,4.0,154546.062500,0.0314,4.0,154546.062500,0.0231,4.0,15.63,-28.10,5.95
493,26566.349265,0.0187,7.0,26566.349265,0.0195,7.0,26566.349265,0.0230,7.0,26566.349265,0.0233,7.0,-4.49,-23.12,-24.69
494,22066.897059,0.0208,2.0,22066.897059,0.0211,2.0,22066.897059,0.0206,2.0,22066.897059,0.0251,2.0,-1.74,0.60,-21.15
495,287.055147,0.0217,32.0,287.055147,0.0206,32.0,287.055147,0.0214,32.0,287.055147,0.0234,32.0,4.90,1.28,-7.97
496,4874.713235,0.0277,18.0,4874.713235,0.0201,18.0,4874.713235,0.0220,18.0,4874.713235,0.0269,18.0,27.32,20.61,3.01
497,18115.551471,0.0208,7.0,18115.551471,0.0298,7.0,18115.551471,0.0203,7.0,18115.551471,0.0250,7.0,-43.51,2.16,-20.23
498,19777.128676,0.0201,18.0,19777.128676,0.0196,18.0,19777.128676,0.0214,18.0,19777.128676,0.0250,18.0,2.54,-6.59,-24.27
499,334.411765,0.0303,5.0,334.411765,0.0204,5.0,334.411765,0.0235,5.0,334.411765,0.0210,5.0,32.81,22.48,30.89
